reviewerID,recommendation_product
A33HIV8RXRDM88,"B000050FDY,B00005JS5C,B00006L9LC,B0001TMDF0,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B001F51QIO,B000WZHGVY,B004A7NXG2,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00CZH3K1C,B00G5L867C,B00W259T7G,B01B5GTUM6,B009RUKQ2G,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00PJIPZGW,B015POLLZI,B0177W9DAQ,B00RKTQOE0,B00Y4MXBME,B00004U9V2,B00021CDQ6,B0002OZ018,B000GI3TZ4,B000IOATJU,B000MIH34Q,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B00172JYM0,B0018APVTG,B001GAOUZY,B001T0HHDS,B002D48QUC,B003B6S36S,B003CR4KRM,B004JKNYL4,B004LCZEJK,B004Q1OCQ2,B004SUY40A,B004SUY46E,B00512SFZO,B006NZ3PYY,B0079K5ZPY,B00837YY18,B008H6MXBI,B00BNUF34E,B00CMIMDHQ,B00COV2LUA,B00CUF29WU,B00ES5KT54,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00GBH8TBS,B00II17BAA,B00JR67PU6,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00MRRFKBS,B00NZ1FH86,B00O0GBRL6,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00U1E54CE,B00U6IC4BE,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B0129W97S2,B0136SHERY,B013QWS5A0,B016IXPWO6,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01B4OIJ62,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K"
AH3QPFU2NYLG7,"B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B004A7NXG2,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B01B5GTUM6,B01C7G4REE,B000PHANNM,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00NBG203A,B00O4UYXC8,B00PJIPZGW,B015POLLZI,B00F16IVYA,B00KMRRFPE,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000GDJDPE,B000GI3TZ4,B000MIH34Q,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0018APVTG,B001GAOUZY,B001T0HHDS,B002B4540O,B002D48QUC,B003CR4KRM,B004LCZEJK,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B006NZ3PYY,B006Z773PM,B0079K5ZPY,B00837YY18,B0089HGSMK,B008H6MXBI,B00A8JWJRA,B00B4F0LZ4,B00BH3INN0,B00BNUF34E,B00COV2LUA,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00II17BAA,B00J9POUBC,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00NZ1FH86,B00O0GBRL6,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00TLUNPUW,B00U1E54CE,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00XLYPGF6,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B0166EMYQG,B01714LPZG,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01D90BYKC,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE,B01FTDAHVO"
A3LJN0YB02BONV,"B000050FDY,B00005JS5C,B0002JHI1I,B000URXP6E,B000X2FPXC,B001OHV1H4,B002RZZXYE,B004A7NXG2,B006IB5T4W,B007HERMKI,B000FOI48G,B00IE3Y5GK,B00W259T7G,B0134QYVOW,B014TOT602,B01B5GTUM6,B000PHANNM,B00ACIFQGS,B00H96GVYC,B00KA3VEG6,B00NBG203A,B00PJIPZGW,B015POLLZI,B00F2OZ5JK,B00I964ISW,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000972KU2,B000A5CPJ4,B000GDJDPE,B000GHXTPA,B000GI3TZ4,B000HP5G6G,B000HP7INK,B000MIH34Q,B000NG90NE,B000PHUKEE,B000PHZ7HO,B000SWY05Q,B000ULRBSI,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013J8ARW,B0013U0EYI,B0015Z532O,B0016191HU,B0018APVTG,B001C0W8QG,B001LYAQB2,B002BU1TZ2,B002D48R5G,B002D48QUC,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B00512SFZO,B00837YY18,B008H6MXBI,B0090QKZ9G,B00A8JWJRA,B00BDJ0LX8,B00BH3INN0,B00BNUF34E,B00CUF29WU,B00CYHM3Y8,B00D6V6TTG,B00EU6NK66,B00FBH2PAA,B00FBH5AXY,B00II17BAA,B00JR66VBU,B00KWGZD36,B00LA5NKTM,B00LA5NHXQ,B00OOF48HS,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00TLUNPUW,B00U1E54CE,B00U6ZCD2C,B00WNC5L3E,B00X7NEOVS,B00YHPQLO8,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B01714LPZG,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01D90BYKC,B01DWRRVFY,B01EBTAU5K"
A3TJ9NCZKS46LL,"B000050FDY,B00005JS5C,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B001OHV1H4,B004A7NXG2,B00567UTKI,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B01B5GTUM6,B000PHANNM,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00KW4LIJQ,B00PJIPZGW,B015POLLZI,B01FWBN620,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000972KU2,B000GDJDPE,B000GI3TZ4,B000MIH34Q,B000PHUKEE,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013CU7PW,B0013J8ARW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B00176GSEI,B0018APVTG,B001LYAQB2,B001T0HHDS,B002B4540O,B002BU1TZ2,B002D48QUC,B003B6S36S,B003CR4KRM,B004LCZEJK,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B006Z773PM,B00837YY18,B008H6MXBI,B00A8JWJRA,B00BH3INN0,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00CYHM3Y8,B00D6V6TTG,B00EU6NK66,B00FBH5AXY,B00GBH8TBS,B00II17BAA,B00J9POUBC,B00LA5NKTM,B00LA5NHXQ,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00U1E54CE,B00U6ZCD2C,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00YHPQLO8,B00ZVFKY14,B010NL93PI,B011J6HJKM,B013QWS5A0,B01714LPZG,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01D90BYKC,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE"
A2OQYSTYR8SSVQ,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B004A7NXG2,B00567UTKI,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B013QT8C56,B01B5GTUM6,B001MZ60V0,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00O4UYXC8,B00PJIPZGW,B015POLLZI,B018S4OWXU,B01FWBN620,B00F16IVYA,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000CRQHNU,B000GDJDPE,B000GI3TZ4,B000MIH34Q,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0018APVTG,B001LYAQB2,B001T0HHDS,B002B4540O,B002D48QUC,B002P3L99G,B002RS6JSA,B003B6S36S,B003CHCYVG,B003CR4KRM,B004N2SQUC,B004Q1OCQ2,B006Z773PM,B0079K5ZPY,B00837YY18,B008H6MXBI,B008MAPGEK,B00A8JWJRA,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH5AXY,B00GBH8TBS,B00HSR0Q3Y,B00II17BAA,B00J9POUBC,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00O0GBRL6,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00TLUNPUW,B00U1E54CE,B00U6ZCD2C,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B01714LPZG,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FTDAHVO,B01GOZ61O8,B001NBBAQI"
A2S6K6KL6ZUWU3,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B004A7NXG2,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B01B5GTUM6,B01C7G4REE,B000PHANNM,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00MPGFVHY,B00O4UYXC8,B00PJIPZGW,B01FWBN620,B00F16IVYA,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000GI3TZ4,B000MIH34Q,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015Z532O,B0018APVTG,B001GAOUZY,B001T0HHDS,B002D48QUC,B002P3L99G,B003B6S36S,B003CR4KRM,B003V1I44E,B004LCZEJK,B004Q1OCQ2,B00512SFZO,B006NZ3PYY,B0079K5ZPY,B00837YY18,B008H6MXBI,B00A8JWJRA,B00BNUF34E,B00C9O4EHA,B00CLIC7E6,B00CUF29WU,B00ES5KT54,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00GBH8TBS,B00II17BAA,B00J9POUBC,B00JR66VBU,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00LO2RO7K,B00NZ1FH86,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00U1E54CE,B00UKLH4SU,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B011J6HJKM,B0129W97S2,B013QWS5A0,B0166EMYQG,B016IXPWO6,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE,B01FTDAHVO"
A1ZZSLTEMTV4HD,"B000050FDY,B00005JS5C,B00006L9LC,B0001TMDF0,B000GLRREU,B000URXP6E,B000X2FPXC,B001F51QIO,B002RZZXYE,B00BMVV3MK,B00CZH3K1C,B00G5L867C,B00W259T7G,B00XDB3QTA,B01B5GTUM6,B009RUKQ2G,B00ACIFQGS,B00FR8519U,B00FXW81RY,B00HN5BJOG,B00KA3VEG6,B00MPGFVHY,B00O4UYXC8,B00PJIPZGW,B00E0K6KMI,B00F16IVYA,B00RKTQOE0,B00RYG3O9W,B01CSVBFTS,B00021CDQ6,B0002OZ018,B000MIH34Q,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B00172JYM0,B001GAOUZY,B001T0HHDS,B00205CJWK,B002D48QUC,B002P3L99G,B003B6S36S,B003CR4KRM,B004JKNYL4,B004LCZEJK,B004Q1OCQ2,B004SUY46E,B00512SFZO,B0079K5ZPY,B00837YY18,B008H6MXBI,B009XUKONG,B00A8JWJRA,B00B4F0LZ4,B00BNUF34E,B00C9O4EHA,B00CUF29WU,B00EEW7NPA,B00ES5KT54,B00EU6NK66,B00FBH5AXY,B00FEGOCCM,B00G187CCO,B00I8NUF2O,B00II17BAA,B00JBUJ6QO,B00JR67PU6,B00KWGZD36,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00LO2RO7K,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00U1E54CE,B00UVRZLLA,B00WNC5L3E,B00X8T2L5W,B00XLYPGF6,B0129W97S2,B0136SHERY,B013QWS5A0,B013QWT4F0,B0166EMYQG,B016IXPWO6,B019N8UNK6,B01A0NT3D6,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FEDQ1V4,B01FTDAHVO"
A2I0CRETSYBU9I,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000W9IWMM,B000X2FPXC,B002RZZXYE,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B00X8LM98Y,B013QT8C56,B01C7G4REE,B000PHANNM,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00O4UYXC8,B00PJIPZGW,B015POLLZI,B018S4OWXU,B01EGWTUY4,B00Y4MXBME,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000GDJDPE,B000GI3TZ4,B000IOATJU,B000MIH34Q,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013U0EYI,B0015Z532O,B0016191HU,B0018APVTG,B001T0HHDS,B002B4540O,B002D48QUC,B002P3L99G,B003B6S36S,B003CR4KRM,B003WOU9DE,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B00512SFZO,B0079K5ZPY,B00837YY18,B008H6MXBI,B00A8JWJRA,B00ABMIOSM,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00CYHM3Y8,B00D6V6TTG,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00GBH8TBS,B00J9POUBC,B00JR66VBU,B00LA5NKTM,B00LA5NHXQ,B00NZ1FH86,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00TLUNPUW,B00U1E54CE,B00U6ZCD2C,B00UKNJLRU,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00YHPQLO8,B013QWS5A0,B016IXPWO6,B01714LPZG,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE,B01FTDAHVO"
A2IQT5AFFXA1OM,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B004A7NXG2,B00567UTKI,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00W259T7G,B013QT8C56,B01B5GTUM6,B000NWMOBS,B01C7G4REE,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00NBG203A,B00O4UYXC8,B00PJIPZGW,B015POLLZI,B01EGWTUY4,B01FWBN620,B00F16IVYA,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B0007WX0EY,B000CRQHNU,B000GDJDPE,B000GI3TZ4,B000MIH34Q,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0018APVTG,B001GAOUZY,B001T0HHDS,B002D48QUC,B002RS6JSA,B003B6S36S,B003CR4KRM,B004LCZEJK,B004Q1OCQ2,B006NZ3PYY,B0079K5ZPY,B00837YY18,B008H6MXBI,B008VFBCYO,B00A8JWJRA,B00ABMIOSM,B00B4F0LZ4,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00GBH8TBS,B00II17BAA,B00J9POUBC,B00LA5NKTM,B00LA5NHXQ,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00TLUNPUW,B00U1E54CE,B00UVRZLLA,B00WFH2BX0,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00YHPQLO8,B011J6HJKM,B0129W97S2,B013QWS5A0,B01714LPZG,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FTDAHVO"
A3AO77W3NW2N9G,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B013QT8C56,B01B5GTUM6,B01C7G4REE,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00PJIPZGW,B015POLLZI,B00F16IVYA,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000GDJDPE,B000GI3TZ4,B000IOATJU,B000MIH34Q,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015Z532O,B0018APVTG,B001GAOUZY,B001T0HHDS,B002B4540O,B002D48QUC,B003B6S36S,B003CR4KRM,B003S5HTHG,B004LCZEJK,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B0052H2JXW,B006NZ3PYY,B0079K5ZPY,B00837YY18,B008H6MXBI,B00A8JWJRA,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00GBH8TBS,B00II17BAA,B00J9POUBC,B00LA5NKTM,B00LA5NHXQ,B00NZ1FH86,B00O0GBRL6,B00PKA9NWQ,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00U1E54CE,B00UKLH4SU,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B011J6HJKM,B0129W97S2,B013QWS5A0,B016IXPWO6,B01714LPZG,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01B4OIJ62,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE,B01FTDAHVO"
A1TEUU3GL87XVV,"B000050FDY,B00005JS5C,B0002JHI1I,B000URXP6E,B000X2FPXC,B004A7NXG2,B00567UTKI,B005K0T4OI,B006IB5T4W,B000FOI48G,B00IE3Y5GK,B00JY8FFDQ,B00M0RKBVY,B00PGB2240,B00R3LPI5Q,B00T9CJ83U,B00W259T7G,B015J6DM7M,B000NWMOBS,B009P9TBV6,B00I2OR6YE,B000PHANNM,B001MZ60V0,B00EC7J7U6,B00FXW81RY,B00H96GVYC,B00M2Q3DBI,B015POLLZI,B01CNM3IYW,B004NOO37A,B00F2OZ5JK,B00I964ISW,B00RT3Y4RQ,B01BD3D93W,B01C8CL5LU,B01EJFARP4,B01EWMCIN8,B00004U9V2,B00021AKJI,B00021CDQ6,B0002ZW5UQ,B000GAO1PE,B000GDJDPE,B000GI3TZ4,B000HP5G6G,B000MIH34Q,B000PHUKEE,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013U0EYI,B00176GSEI,B0018APVTG,B001C0W8QG,B001LYAQB2,B002BU1TZ2,B002D48QUC,B00355VHSG,B004Q1OCQ2,B004XHOBAG,B005EZSUS0,B005NWO9SE,B00837YY18,B008H6MXBI,B00BDJ0LX8,B00BH3INN0,B00BNUF34E,B00BSEWFBE,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH2PAA,B00HSR0Q3Y,B00JR66VBU,B00LA5NKTM,B00LA5NHXQ,B00QREE3FG,B00QTTJWMS,B00U1E54CE,B00U6ZCD2C,B00X7NEOVS,B00XU7VW2A,B00YHPQLO8,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B015OVPE3C,B016IXPWO6,B01714LPZG,B019OS5DRS,B01ALDX700,B01C68GAXE,B01C8278QQ,B01DQG37VS,B01EBTAU5K,B003EH0RWM,B00B9NUTXK,B00KHK829Y,B00KWHFKHE,B00N2JO05C"
A3VB2QOZ49RJ72,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B00XDB3QTA,B013QT8C56,B01B5GTUM6,B009RUKQ2G,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00MPGFVHY,B00O4UYXC8,B00PJIPZGW,B01FWBN620,B00F16IVYA,B00RKTQOE0,B00021CDQ6,B0002OZ018,B000GI3TZ4,B000MIH34Q,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0018APVTG,B001GAOUZY,B001T0HHDS,B002D48QUC,B003B6S36S,B003CR4KRM,B003V1I44E,B004JKNYL4,B004Q1OCQ2,B004XHOBAG,B00512SFZO,B0079K5ZPY,B00837YY18,B008H6MXBI,B009XUKONG,B00A8JWJRA,B00ABMIOSM,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00D6V6TTG,B00EL11LW0,B00EU6NK66,B00FBH5AXY,B00FEGOCCM,B00G187CCO,B00II17BAA,B00J9POUBC,B00JBUJ6QO,B00JR67PU6,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00TLUNPUW,B00U1E54CE,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B010NL93PI,B011J6HJKM,B0129W97S2,B013QWS5A0,B0166EMYQG,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01C8278QQ,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE,B01FEDQ1V4,B01FTDAHVO"
A3RNP5X8ZGZIEI,"B000050FDY,B00005JS5C,B00006L9LC,B0001TMDF0,B0002JHI1I,B000GLRREU,B000X2FPXC,B002RZZXYE,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B00X8LM98Y,B00XDB3QTA,B01B5GTUM6,B0009FVF7I,B01C7G4REE,B00ACIFQGS,B00FXW81RY,B00HN5BJOG,B00JN1JMWY,B00KA3VEG6,B00MPGFVHY,B00O4UYXC8,B00PJIPZGW,B00F16IVYA,B00RKTQOE0,B00RYG3O9W,B014QV11I8,B00021CDQ6,B0002OZ018,B000972KU2,B000GI3TZ4,B000MIH34Q,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0018APVTG,B001GAOUZY,B001GPUHZQ,B001T0HHDS,B00205CJWK,B002D48QUC,B003CR4KRM,B004JKNYL4,B004Q1OCQ2,B004SUY46E,B004XHOBAG,B00512SFZO,B006Z773PM,B0079K5ZPY,B00837YY18,B008H6MXBI,B00A8JWJRA,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00ES5KT54,B00EU6NK66,B00FBH5AXY,B00FEGOCCM,B00G187CCO,B00I8NUF2O,B00II17BAA,B00J9POUBC,B00JBUJ6QO,B00JR67PU6,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00O0GBRL6,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00TLUNPUW,B00U1E54CE,B00UVRZLLA,B00WNC5L3E,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B010NL93PI,B0129W97S2,B0136SHERY,B013QWT4F0,B0166EMYQG,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01C8278QQ,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FEDQ1V4,B01FTDAHVO"
A3571UXJ9KMJO3,"B00005JS5C,B0000C4KJX,B0009RF9DW,B000URXP6E,B0013YXQ58,B001JKRNX2,B002RZZXYE,B00BMVV3MK,B00ZPVJ8MK,B013QT8C56,B0195R1FT8,B017JK62UA,B017MNBBFU,B01B5P8C76,B01BH43UHC,B000PHANNM,B003MWEIA6,B007HXMQXM,B00FXW81RY,B00GOQ3YWA,B00KA3VEG6,B00KW4LIJQ,B00M2Q3DBI,B00SPPZPQG,B00VTDWVSQ,B00X2RPAVM,B00YMCQRWW,B00ZZ17P84,B010RRWKT4,B0170ZHCB2,B01FWBN620,B0053WVNPG,B00NHM0F0I,B00RKTQOE0,B00Y4MXBME,B017LH7XI6,B019MKLBFG,B01CQCJHQW,B01D3UL160,B0002ZOF22,B000BYVBIU,B000C1Z1WO,B000HX4JWK,B000IOAA3K,B000JYNDXS,B000N2KWOY,B000OSADQE,B000PHTC20,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0015VIKZ0,B00176GSEI,B0019IVEEI,B001GSM6TS,B001T0HHDS,B002D48QUC,B003B6S36S,B003CR4KRM,B003S1S8HA,B003V1I44E,B004Q1OCQ2,B004QA77JW,B0052H2JXW,B005CBWYME,B005EZSUS0,B008H6MXBI,B0090QKZ9G,B00BAKCZ2A,B00CYHM3Y8,B00D6V6TTG,B00EEW7NPA,B00EU6NK66,B00II17BAA,B00IZO0LLG,B00LA5NKTM,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00SXM70UA,B00U1E54CE,B00U6ZCD2C,B00UVRZLLA,B00V3LFC3U,B00V6R3TUE,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B015OVPE3C,B016IXPWO6,B01ALDX700,B01C8278QQ,B01DQG37VS,B01GOZ61O8,B005C673JI,B00B9NUTXK"
